name,categories,business_id,stars,city,text,stars
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Louisianne's has seared it's place inside of my restaurant experience. The food is so good, that every time my girlfriend and I consider going to any other restuarant, we would have to consider the huge opportunity cost of not going to Louisianne's.

The place is dungeon-esque, but not in a bad way. It's dimly lit, underground, but often times has a pianist setting the New Orleans mood.

The food is incredible. Every time we go there we try to get something different, and we're floored by how good the meals are, and how much of it you get. The appetizers were delicious (we've had the platter for two, and the pulled pork crepes), the soup we've had with our entrees were amazing each time, with an intense flavor.

Their specials change every time we've been there, and if they don't interest you, their regular menu is always exceptional. We've had the roasted shrimp, the tasso and shrimp fettucine, the maple-cured duck, the steak, the seafood au gratin, and each time not only did we get one delicious meal, but enough to have an amazing lunch the next day.

The only con I can give Louisianne's is that they give you so much good food that you can never get to the desserts. This restaurant is the one that my girlfriend and I benchmark all other restaurants by, and before we go out to eat anywhere else, we have to strongly consider the consequences of NOT going to Louisianne's.",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"My boyfriend and I went here on a whim one night.  I was totally underwhelmed.

First of all, the service was REEEEEALLY slow.  from the appetizer on down, everything took forever to arrive.

The lemon parmesan artichoke hearts were delicious!  the flavors were all perfect.  That was my favorite part of the meal.  My salad was good.  My boyfriend didn't like his soup, so we traded.  The soup was just okay.

I ordered the maple cured duck, and I was surprised at how fatty and tough my duck was.  I really had a hard time eating it because the texture in my mouth made me kind of gag.  the veggies it came with were good, and the flavor of the duck was good.  I'm not normally one to order duck, and I really wished I didn't (I was torn about the coffee chicken.  I normally get chicken, but it seemed like an odd combo of flavors). My boyfriend got the seafood au gratin which was much better.

The best part was that I was so full on bread by the time my entree arrived that I didn't feel like so much of an ass asking for most of my meal to be put in a doggie bag.  I'd be willing to give this place another chance though.",3
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Met some friends here for drinks at the bar, which is shockingly small and not suited for groups larger than 4. The house wines are excellent. I got the lemon artichoke hearts - which were awful, and overpriced. The bread crumbs were drenched in butter and had a greasy feel to them, and the lemon was overpowering. The piano player didn't know any of the songs my friends or I requested - and we weren't making ridiculous requests - what piano player doesn't know Irving Berlin? 

It's a great place to sit and talk and drink wine, AFTER you've eaten somewhere else.",3
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"I saw Lousianne's on the news one night.  So I took my boyfriend there for our date night.  

We were extremely underdressed for the occasion.  A co-worker had told me it was a little fancier than casual but we went totally casual anyway.  Good news is, it had dim lightening.  We had a drink at the bar and were quickly seated.  I'm a vegetarian, so I tried a pasta dish while my boyfriend had steak.  We had the goat cheese appetizer, it was better than I expected.  It had a sauce to it that had a really unique taste to it.  The entrees were good, I wouldn't say the pasta was worth the price and I wish I would have tried the vegetarian jambalaya.  We topped off the meal with the White chocolate mousse  for dessert.  It was the best part of the whole meal, knocked my socks off.

I would recommend this place, especially to meat eaters.  
The service was great, our waitress was timely.  She checked in often and never hurried us to finish and leave.",4
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"All our friends had raved about the food & ambiance, so my wife & I finally decided to try Louisianne's.  The decor is indeed cozy- like a nicely made-up cellar.  There was plenty of room at the bar so we sat there before our reservation time arrived.  Only two beers on tap, but both good local brews from Capital. 
Eventually sat at our table & perused the menu.  Found many appetizers that sounded really good (including one of the specials that night) so we decided on sharing 2 apps and one entree... seemed like a good way to try a few items without getting too much food.
App #1 (the special): gnocchi in a savory cream sauce with crawfish was very tasty.  Seemed a bit light in the gnocchi (I think there were 5 or 6) but made up for it in sauce.  Two thumbs way up.
App #2: mussels in cream sauce... I had asked about the size of the mussels ahead of time and was told they were medium to large.  They were in fact medium to small, which was a bit of a bummer because we probably would have gone with a different app had we known.  But the flavors were good & we enjoyed sopping up the sauce with the bread.  And the bread they serve is quite good.  Two thumbs up.
Entree: Crawfish Etouffe... I was excited to try this as I hadn't had etouffe in years.  It wasn't bad, but it wasn't great either.  If you went to a friend's house for dinner and they served this you'd be psyched, but at an upscale Cajun restaurant for $20 you may be left underwhelmed.  Two thumbs halfway up.  The salad that came with was fresh mesclun greens, with a bleu cheese dressing that was chunky but bland.
Midway thru our meal the jazz combo started up and sounded really good- definitely added to the atmosphere.  For dessert we shared a slice of key lime pie... nice-tasting but no great shakes.  It seemed to be thickened with gelatin and I suppose I prefer mine to be creamier, plus it was lacking in zing, but only mildly.  Again, if your friend served it you'd rightfully congratulate them but for $6.50 it should be REALLY good.
Our server was very nice & professional.  Absolutely no complaints there.
The nicest surprise came with the bill- only $70... and that included 5 drinks.
We have concluded that the next time we go we'll sit in the bar area and have drinks & apps.",4
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Crazy good food, excellent wine list, text book waitstaff. Best atmosphere for date night!  Not good for kids. Make a reservation!!",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Good food, I would call it New Orleans inspired rather then real creole cooking. That said I have never had bad service or bad food here. It is really nice setting for a date or dinner out. Not too spicy to scare the native Wisconsin's, including my wife.",4
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"The raspberry vinaigrette salad dressing had actual raspberries in it. Ok. Just had to get that off my chest. The dressing surprised me and I'll go back for more than just that. 

We arrived on a Saturday night without a reservation.  I believe we took one of the last tables available until 9 or so. I would have opted for the bar if a table hadn't been available. There are a few high top tables that are seated in an area with live music.  The place is small and intimate. It's the perfect place for a first date. 

We started with the Lemon Parmesan Artichoke Hearts which were nothing like I expected but were rich and flavorful. We weren't terribly hungry so I ordered and appetizer for my entrée and my boyfriend ordered the special. I tried the Crawfish Cheesecake, which, is basically a cheese ball in the shape of a piece of cheesecake. It was tasty and would make the perfect appetizer for a table of four but I wouldn't recommended as a main entrée.

The special was the highlight of the meal. I couldn't repeat it if my life depended on it, but I heard the words: scallops, shrimp and sweet potato  ravioli, pecans, lime something and zucchini... I forgot about the rest of the menu entirely.  I'm not doing the plate any justice with this, but please trust me, it was delicious. The vegetables were perfectly cooked with a lime (something, slightly spicy but still let the veggies shine) sauce that complimented the sweet potato ravioli. Then there were scallops. It was one of those dishes that I couldn't comprehend. All I know is I am anxious to try more of what this chef has to offer.",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Had a reservation at 7:15pm but when we arrived we were told we needed to wait 15 mins. That was annoying because that defeats the purpose of making a reservation. After that they found us a tiny table next to two large tables. The atmosphere was loud and cramped. 

The food however was great. I had the Bouillabaisse which felt like something from Louisiana because it had a thick earthy and spicy base. The seafood was fresh and it came with homemade fettuccine.  

If the atmosphere had been better I would make myself a regular.",3
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"In case you don't know, Louisianne's has started serving lunch, The good news is that it is inexpensive and delicious. I had a cup of shrimp bisque that was outstanding, and the grilled chicken po'boy tasted very fresh (the shredded romaine lettuce was much appreciated). The only bad news is the general ambience of the upstairs lunch area . . . rather dark and uninviting.",4
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"I've been to many restaurants in Middleton, but this is by far my favorite, and for a number of reasons. The food was excellent: I had a scallop and shrimp special. The service was excellent: Seated promptly, waitress prompt, professional and spoke very clearly when it came to the specials. The atmosphere is unique: In the basement of a building, but you wouldn't think so when you're there. Piano player, Great Martini! So when you're in Middleton, I suggest you stop here! (And Marnie is correct on the raspberry vinaigrette dressing with actual raspberries in it!!)",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Think upscale semi-authentic Luisiana with a romantic jazz overtone. The food is really quite great, and I would never pass up the catfish. It was blackened and served with a sauce that was indescribable. For a starter I got the stuffed mushrooms with tasty craw fish filling. For desert... yeah that wasn't going to happen I was stuffed! The total bill for me was $37, which was reasonable considering the quality, ambience and how friendly the service was.
The only missing star was that we had trouble finding our server as we were trying to pay our bill (it had already been dropped off but then he was gone!)",4
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Was visiting Madison for Epic Training last year and came here with some coworkers.

AWESOME!! Everything I had was delicious. Tried escargot for the first time and it was wonderful. It was drenched in some savory buttery sauce and topped with a puff pastry...OMG. We also tried the crab puffs, they were also delicious.

Can't remember exactly what my entree was but it had bacon in it and was great too. The chocolate creme brulee was lovely.

Back in Madison this week and will be going here tomorrow.",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"We met another couple here for dinner.  Love the ambiance, the smell, the courtesy of the staff.  It's all good.  But the food was especially excellent.  I ordered the Pecan Catfish.  Wow!!!  It was baked to perfection with darkened spices making it the perfect spiciness!!!  I loved it!  Veggies were fresh and crisp.  We had an excellent Pinot Grigio off the list.  The others ordered tenderloin cordon bleu, which was raved about.  There was a shrimp and pork loins special.  That got thumbs up and then another shrimp dish that came on a bed of fresh spinach, which I think she wished she had rice or pasta instead, but she did like it.  Love coming here and always recommend it to friends!",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Went again and it was AMAZING as usual. Went with a group of coworkers and we started out with escargot, crab puffs and stuffed mushrooms...YUM

For the entree's I had some pork masterpiece that was a featured dish and it was divine. For dessert I believe I had the dark chocolate creme brulee again. It was another great experience!",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"If you like spicy drinks, try the Cajun Martini. Lots of nice offerings in this cozy place, but Cajun/Creole cuisine is their forte, especially the seafood. Romantic, subterranean dining room unlike anything else you'll find in Madison. Hard to believe you're in beautiful downtown Middleton.",4
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"if you're looking for a nice night out, keep looking...",1
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Be careful as you enter this place, the steps are steep as you are going in the basement. Also, the carpet on the steps is very dirty, makes you wonder what the kitchen looks like. 

Four of us had dinner and overall the food is good. Service a little slow but very friendly. The place is cramped and the music was loud, so it was difficult to have a conversation at the table. 

For the price of the meal you can do much better than this restaurant.",3
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Awesome food. Definitely a good place to eat if it is your first time in Madison, WI.",4
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"My Experience at Louisianne's was JUST OK. I have heard a lot of people talk about this place so I gave it a try. I went on a Friday night by myself and Sat at the Bar. Not really the type of place you can sit at the bar.  It's very small, there is no television, and hardly any stools. They have live music on the weekends so the place was very loud. My Bartender was the only one behind the bar and the restaurant was pretty busy. So, as you can imagine my service was slow. I had the crab puff pastry and BBQ Shrimp as an appetizer. The Crab Pastry was very good. The BBQ Shrimp however were not. I was surprised they left the shell on the shrimp when they serve it. For my main entree I had the Coffee Crusted Chicken and a half order of jambalaya. They wouldn't let me have jambalaya as a side so I had to order half a plate of it If i wanted to try it. The Chicken was very moist and flavorful.  A lot sweeter than I had anticipated but good. The jambalaya was very disappointing. Overall, I would say it was just ok.",3
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Best place in the world, I cant endorse this shit enough. Best meal is as follows (although ive had other things here, all good, nothing touches this one)

App: Crawfish cheesecake, sounds weird but is best of Wisconsin and Louisiana at once. Cheese and crawfish. Done. 

Entree: Their special filet, basically take everything that is great and put it on a filet. Nothing more to say. Goat cheese and sun dried tomatoes makes this.

Desert: Chocolate creme brulee, exactly as it sounds, would choke a homeless person for this (wont be missed).

Live music also sometimes.",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton," refreshing beverage that punches like a Long Island. The crowd here is mature and casually well-dressed."",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"We had a wonderful experience at Louisianne's. We had reservations for dinner, but happened to be seated next to a rather loud group of men. Since the restaurant was completely full, we asked if we might be able to be seated in the bar area instead (which was much quieter). They quickly accomodated our request and we had an enjoyable conversation throughout dinner. The food was excellent and a musician softly played piano in the background. The service was prompt, helpful, and friendly. Terrific night out!",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Quiet, quaint and awesome. The place is tucked away and underground. Piano man in the bar area playing jazz and lounge tunes. Had escargot, wine and barracuda. At how many other places can you say you have all of those at once, AND underground. Zero! This place is good. Priced well for what you get too. Couldn't finish it all.",4
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Good food but not authentic and quite overpriced. $38 for 1 entree and 1 dessert served by a snotty teenager? Really?",3
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Wow!  What a find!  Outside of the worn carpet on the stairs on the way down, this place is pretty awesome.  Very quaint, very, very quaint as you are literally underground.  I loved the feel of the place and the atmosphere.  The food did not disappointment either.  The escargot were absolutely perfect, perfect, one of the best I have yet to have and I have had them in many different place.  For my entree I went with the Crayfish etoufee and I am glad I did.  Excellent roux, plenty of crayfish, perfectly cooked rice.  Excellent overall.  I would give it 5 starts but the dessert menu is very, very pedestrian and not inspired.  Would go back again though and again.",4
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Emeril Lagasse would have been disappointed. There was no Bam! during our visit to Louisianne's on 9/10/13.

The good: my wife's company, the wine list, the evening's piano player, the salad, and the crawfish corn chowder.

The bad: the thick, yellow, and salty cream sauce our mussels swam in and the worn out carpet on the stairs leading down to the restaurant.

The ugly:  The not so special blackened swordfish entrée with salty sides and the shrimp etouffee.  The classic Cajun dish was a generous amount of white rice with salty ketchup sauce.  :-(",2
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Steps are a bit hard for us oldies but the food made up for it. Three of us, our son has been there before, thought mom and dad  should too..Started with mussels, and crab puffs, both were so good, we went through  three baskets of bread with them. The raspberry dressing on salad was a bit tart, my only complaint, and one had soup.I had the duck , which was super good, one had the seafood au gratin, and one etouffee...we were all pleased and all took home left overs.........We split a piece of the peanut butter pie...and one had coffee..we had a fun time drove 70 miles to get there.",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"We enjoyed our visit to this restaurant however the waitress makes or breaks the evening.  More on that later.

We started at the bar and the bar tender was super cool.  He made a fantastic Sazerac, one of the oldest cocktails in the USA.  The four of us admired the decor of the establishment in addition to the fun columns throughout that separated the patrons making it a more private experience.  This place is in a basement  and the columns separate everyone, different than all the open air structures these days.

We had reservations and were seated about 10 minutes late however we were flexible.  The waitress was not very friendly and did not smile.  She was making the motions.  Likely tired because it was Badger Homecoming Saturday and they were busy.  We were celebrating a birthday and asked if they did anything special.  She said I don't know and can check.  When she came back she said if you buy a desert, we can put a candle in it.  What??  What restaurant does not do something for a birthday.  Oh well, move on...

Each of us DID enjoy our meal.  We had the Crawfish Cheesecake for appetizer.  It was like a cheesecake?  Different and good.  Two of us ordered separate specials and the other two ordered items off the menu.  None of us could finish and we enjoyed leftovers the next day.  The food was rich and heavy, comfort food like.  If you are on a diet you'd need to be selective because no calories are spared here.

In summary a happy waitress and a little birthday treat and this place would be through the roof!",3
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Stopped in for a drink on Monday night. A few observations:
   Drinks: My martini and cosmopolitans were delicious. S. really enjoyed his whisky sour. Drinks were very good.
   Food: For an appetizer, we ordered the crab cakes. I had the Pecan-Encrusted Catfish and the seafood bisque, and S. had the pork entree and the pork and sweet potato soup. We were both very impressed. I don't even eat meat, but I tried S.'s pork entree and it was A M A Z I N G. And I can't say enough good things about the catfish. I was so glad to have some left over, which I ate cold the next morning!  
   Service: Our server was so, so wonderful. I wish I could remember his name. Young guy, dark hair, thin. He recommended essentially all of our food to us, and we were happy with all of it. The bartender also came by and checked to make sure I liked my cosmo (I wasn't sure I'd like it). She was quite friendly.

Will definitely go back the next time we are in Madison.",4
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Fun, warm, lively catacomb place, often with piano music. Food is always really good. I want to hang out here more.",4
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"I've brought business contacts and executives from my firm to Louisiannes'.  Always they have been impressed with the quality of the food, the ambiance of the facility and the attentiveness of the staff.  It compares well with top quality restaurants all over the world.",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Dined here recently with friends, and had an enjoyable experience, but not so great food. 
The pros:  
Inviting and cozy atmosphere. 
Really friendly and attentive service. 
Excellent live music. 
Great cocktails, ok wine list.

The cons:
The food was boring and inconsistent.  We had the artichoke hearts, crab puffs, and escargots for appetizers.  I didn't get the sense that the seafood was fresh.  Rather it was definitely of the frozen variety.  And everything was made with frozen puff pastry.  Even the escargot were covered with puff pastry. I think it was to cover for the frozen seafood?  Anyway, the appetizers reminded me of Pinterest recipes.  

A big red flag for me is when there are too many components in a dish.  That usually means that the ingredients aren't good enough to stand out on their own or the chef doesn't know how to edit.  I think we experienced a little of both.  

My husband and I both got the special. It was a blackened pork tenderloin with shrimp accompanied by mushrooms in a sherry sauce with red potatoes.  Each component sounded good.  However, the presentation and preparation was a train wreck.  

The tenderloin came on skewers.  What?  The shrimp were over cooked.  The meat and shrimp were served in a jumble of quartered red potatoes and mushrooms.  Everything was covered in some sort of Cajun seasoning that was reminiscent of Durkee or McCormick.  Then it was all topped with some sort of cornstarch thickened sherry sauce.  The whole thing tasted like it was straight off the Sysco truck  and reheated. 

One of our companions ordered the filet.  She let us have a taste, and the steak was good.  But it came with a buerre blanc dipping sauce.  I'm not sure what chef would pair buerre blanc with steak to begin with, but just like my meal, it was clear that the buerre blanc was another corn starch imposter.  

Dessert was a dark chocolate creme brûlée.  It was dry and pedestrian.  

Really I think this place deserves 2.5 stars, but Yelp doesn't do half stars, so I'll be generous.  Lousiannes clearly has a loyal customer base and is a popular place.  I would definitely go back for the cocktails and even the appetizers because the price point wasn't outrageous for all the puff pastry and I could still enjoy them now that I know what to expect.  

But I would not return for dinner.  If I'm going to spend $30 for an entree, I expect fresh ingredients, sauces made to order, and a chef that knows how to cook.  Madison has too many restaurants that offer far superior food to Lousiannes, and that's what will drive my future dining decisions.",3
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Just ok because my bar for New Orleans food is quite insurmountable!  But I give honest reviews.  Whoever is in the kitchen can season food like nobody's business!  It is great food.  Seafood was not fresh though and they really do not have Bread Pudding on the menu!  That tells me that the chef is not from Louisiana at all.  Prices are too high, way to high!  Jambalaya for $20!  Ridiculous really.  A pot of that for 10 people cost $20.   But if you want great atmosphere and good food that is just seasoned well, go.  Drinks are reasonable and service is fantastic.",3
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"We went here for my sister in law's birthday. I was anxious because my last time here was so unappealing, but this time was a whole different story! We ordered four appetizers to split and all of them were delicious. I had a steak which was cooked to perfection. The service was excellent. The wine they recommended was delicious. We split several desserts and they were delicious as well. I'm still on the fence about the place but our last time there was good enough that I will give it another chance to make my final decision.",5
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"Came here based upon Yelp reviews. I was expecting a dive place, like all the other cajun places I've been to, but that's not this place. Dark mood lighting in the basement of an old house. Small menu and very pricey. Not what I was expecting at all. I ordered the blackened catfish and a beer. The catfish and the jambalaya  were the two least expensive entrees in the low $20's per each. 

Pleasantly surprised by the large portion of grilled vegies and handmade mashed potatoes that came with the catfish. Amazing flavor and worth the money. The menu didn't mention the sides included. Friend ordered the jambalaya and let me try it. The blackened catfish was way better.",3
"Louisianne's Etc",Cajun/Creole;Restaurants,koRLvzIl-4fCybOIdk56jA,4,Middleton,"I love this place.  I love the ambiance, the food, and the drinks.  It's even better when they have a lounge singer in the background.",5
"Marriott-Madison West","Hotels & Travel;Event Planning & Services;Hotels",ckLRf3lYn9DxmNxd-mu2yA,2.5,Middleton,"What a mess of a hotel. I guess that maybe I grew up in an era where the Marriott name meant class and luxury. 
I can't blame Marriott for the fact that the hotel was hosting the Little Miss (Jon Benet) America contest. The hotel was overran with 6 year olds wearing make up and donning skimpy outfits. It's disturbing that Parent's lives are so unfulfilled that they have to dress their children like Cocktail waitresses at a seedy bar. 
The hotel was totally booked. You had ten floors worth of rooms, but yet the hotel only had two elevators. It was pretty annoying to wait 15 minutes every time you wanted to go up to your room. 
And the kicker was on Sunday morning when we wanted to have breakfast at the hotel restaurant. The hotel had nobody on duty to bus tables, so while it was obvious that the restaurant was half empty, but there was a 15 minute wait to be seated. Of course the hostess acted like an office temp, with a bad attitude. That was a perfect ending to our hell stay at the Marriott-Madison West. I couldn't check out of that hotel fast enough. 
In the future, I would rather stay at a hotel with sticky sheets, that rents it's rooms by the hour than ever stay at a Marriott again.",1
"Marriott-Madison West","Hotels & Travel;Event Planning & Services;Hotels",ckLRf3lYn9DxmNxd-mu2yA,2.5,Middleton,"Had an okay stay here at this Marriott (which looks to have been an Embassy Suites at one time, judging by the interior).  I was traveling on business, and appreciated the quiet rooms and very comfy bed.  

Some of the interior could use some updates, especially in the bathroom.  One major annoyance was that the blackout drapes were for decoration only and couldn't be closed all the way to make the room dark.  What a pain!!

Other than that, friendly staff and mediocre breakfast in the morning.  There really isn't anything around of note (all chain restaurants and office buildings), so I think on my next trip I'll drive a little extra to stay in Madison and bypass Middleton!",3
"Marriott-Madison West","Hotels & Travel;Event Planning & Services;Hotels",ckLRf3lYn9DxmNxd-mu2yA,2.5,Middleton,"I got my room off priceline for 75, so i was happy with the price. I would not pay the 150 the hotel was asking for. The room was clean and pretty big. The toliet wouldnt flush, but after stopping by the front desk it was taken care of. No free breakfast, so we didnt eat at the hotel. We didn't use the pool, so nothing to say about that. I do agree with the other reviews that the design of the building is not good. There was a wedding going on the one night and it was pretty loud late into the evening. Good location, right off the highway. We were into madison in 10 miuntes.",3
"Marriott-Madison West","Hotels & Travel;Event Planning & Services;Hotels",ckLRf3lYn9DxmNxd-mu2yA,2.5,Middleton,"Although most of the workers were very pleasant, the customer service by one female during check-in as well as another at the breakfast buffet was so unprofessional that I will not be a patron at this location again. After complaining of the rude service, for which we were given the excuse of a busy weekend, we asked to be connected with management, who never followed up. Unacceptable!",2
"Marriott-Madison West","Hotels & Travel;Event Planning & Services;Hotels",ckLRf3lYn9DxmNxd-mu2yA,2.5,Middleton,"I can't stand to sit here and read these horrible reviews. 
When my son was receiving treatments for spine/ brain cancer, at UW Hospital, we did not  have many choices at that time of where to stay during and between treatments. My son would become so ill from all the radiation plus chemo, and the radiation treatments were at two 6 hour intervals every day, So we couldn't venture far most days.
Altho we had spent time at the Ronald McDoanld house, after a time I needed to make my son feel less a patient and more like a celebrity for a day. So I decided to take a paycheck, and chose a day between visits to get a suite at the Marriott West. 
Altho my son had to use a mobile IV unit, and was scarred on his  head from radiation burns, this Marriott was most accomodating and incredible.
We had a gorgeous suite, exquistie room service and gracious attentions.
These attentions were NOT triggered by my sons illness, but sincerely born from true proffesionalism and great training. 
This is a beautiful establishment, and I personally cannot stand the voices of spoiled whiners on these previous reviews. 
This Marriott will hold dear to me always and is worthy of your travel time relaxing time, and most of all your needs no matter to what extent.
Stop being so ridiculously spoiled and realize. 
This Marriott is above average.",5
"Marriott-Madison West","Hotels & Travel;Event Planning & Services;Hotels",ckLRf3lYn9DxmNxd-mu2yA,2.5,Middleton,"Was here for a gala at the adjoining conference center.  Service was terrible. The waitress kept slamming food and drinks on the  table. She only brought dinner for half the table and the rest had to wait for 15 minutes. One of the guests had to wait about 20 minutes for the meal. Horrible!
I've been to many Marriotts before and hold a frequent visitor card, but this one has been the worst experience so far.

I know this isn't a review that completely reflects the hotel or any restaurants inside it, but the fact that this service was under the Marriott name prompted this review and rating",1
"Marriott-Madison West","Hotels & Travel;Event Planning & Services;Hotels",ckLRf3lYn9DxmNxd-mu2yA,2.5,Middleton,"Before I booked here, i was about to stay at a crappy hotel off the highway that look like it was about to fall apart. I just happen to browse online on priceline and got this place book. I was already happy at this point that I am staying at a Marriott because I have always had great experiences at all the Marriotts across the country, but what happens next makes me love this location even more. I am extremly happy I didnt let some of the previous reviews deter me from booking here. When i arrived, my check in process was easy, the front desk was friendly, and I was able to check in early (which I was on a 16 hour drive cross country so i was ready to rest). My room was clean, the bathroom is immaculate, and it had everything i needed. Even the smallest things such as hair dryer, ethernet wire, and the ginger orange smell hair products made this stay VERY pleasant. I wanted to bring my work computer up to my room and the front desk gentleman was very helpful in assisting me with all my questions and helping with the cart so i can take it upstairs. When I travel, I dont expect hotel staff to wait on my hand and feet and I am not a needy guest, as long as they are professional and willing to help when i ask for it, I am satisfied with my stay. I asked for a different coffee maker since it wasnt working and they brought me another right to my room within a few minutes, thats what i call attentive and prompt service. All in all, I highly recommend this Marriottt.",5
"Marriott-Madison West","Hotels & Travel;Event Planning & Services;Hotels",ckLRf3lYn9DxmNxd-mu2yA,2.5,Middleton,"Booked the room on Priceline for our anniversary getaway.  2 days before we were to leave I called to check on the reservation.  I was transferred to the, hands down, single most rude man in customer service.  He told me to call back when there were not kids in the background and when I had my reservation number because he didn't want to look it up by last name.  I called the hotel and asked to speak to a manager.  She was wonderful and apologized and I felt better about staying there, knowing that not everyone was as rude as that man.

We checked in and the man at the desk wished us a happy anniversary and informed us that we would be staying in the honeymoon sweet and had access to the concierge floor and snacks were being served.  Every time we saw him that night he asked if there was anything that he could do to make our stay better.  What a surprise and proof that good customer service does exist!  

The bedding was very nice and the housekeeping staff was always so nice.

We had a wonderful time and we will stay there again!",4
"Marriott-Madison West","Hotels & Travel;Event Planning & Services;Hotels",ckLRf3lYn9DxmNxd-mu2yA,2.5,Middleton,"I stay here for several days every year for a conference that's held in this hotel. I've always had decent service here and the rooms are average size but clean! My only wish is that they had rooms with kitchenettes! For economical reasons I like to keep food in the room and it's frustrating staying somewhere all week and having to have the front desk microwave your left-overs for you. They did, however, move a mini-fridge into my room at my request which was nice. Also, really great restaurants in the area which I have been very pleased with!",3
"Marriott-Madison West","Hotels & Travel;Event Planning & Services;Hotels",ckLRf3lYn9DxmNxd-mu2yA,2.5,Middleton,"I don't think I've been to a dirtier Marriott. I've been here for three days so far, and i don't think the cafe in the lobby has been vacuumed once, as I've monitored the pile of crumbs underneath the tables and am finding more crumbs (and wrappers and chicken wing bones) each night. My room was dirty (including large stains on the bedskirt and chair) upon arrival, and since I was here for a week for business, I decided not to look around my room too much to save myself from being completely grossed out. Some of the shuttle drivers think they're Indy 500 drivers, swerving around corners so fast that everyone grips the sides of the vehicle. Our driver also asked two people to share one seat in the van, never mind the rules about seatbelts.  Also, if you come in the evening hours and want to eat at the bar, expect to wait no less than 1 hour for your food.",2
